,App id,clean_content,tags
1160,B005ZXWMUS,"['what', 'an', 'amazing', 'deal']","['O', 'O', 'O', 'O']"
1161,B005ZXWMUS,"['may', 'go', 'ahead', 'and', 'stop', 'my', 'cable', 'and', 'just', 'use', 'neflix']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1162,B005ZXWMUS,"['great', 'selection', 'and', 'easy', 'to', 'stream', 'to', 'all', 'my', 'machines']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I']"
1163,B005ZXWMUS,"['what', 's', 'not', 'to', 'like']","['O', 'O', 'O', 'O', 'O']"
1164,B005ZXWMUS,"['it', 's', 'netflix', 'it', 's', 'super', 'awesome', 'and', 'is', 'better', 'than', 'cable']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1165,B005ZXWMUS,"['seriously', 'what', 's', 'not', 'to', 'like', 'dude']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1166,B005ZXWMUS,"['the', 'people', 'who', 'said', 'it', 'is', 'really', 'bad', 'are', 'wrong']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1167,B005ZXWMUS,"['although', 'there', 'are', 'some', 'bugs', 'it', 'is', 'still', 'great']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1168,B005ZXWMUS,"['you', 'should', 'get', 'this']","['O', 'O', 'O', 'O']"
1169,B005ZXWMUS,"['has', 'alot', 'of', 'great', 'shows']","['O', 'O', 'O', 'O', 'B']"
1170,B005ZXWMUS,"['full', 'seasonsgood', 'genres', 'i', 'would', 'give', 'stars', 'exceptthey', 'are', 'a', 'little', 'behind', 'on', 'getting', 'some', 'of', 'the', 'latest', 'seasons']","['B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I']"
1171,B005ZXWMUS,"['now', 'i', 'can', 'watch', 'my', 'favorite', 'shows', 'on', 'the', 'run', 'as', 'long', 'as', 'i', 'have', 'wifi', 'minor', 'issues', 'with', 'picture', 'at', 'times', 'might', 'be', 'operator', 'error']","['O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1172,B005ZXWMUS,"['i', 'love', 'all', 'the', 'options', 'you', 'have', 'to', 'pick', 'from']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1173,B005ZXWMUS,"['great', 'for', 'the', 'entire', 'family', 'at', 'home', 'and', 'vacation']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1174,B005ZXWMUS,"['to', 'me', 'a', 'free', 'trial', 'does', 'not', 'involve', 'my', 'credit', 'card']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1175,B005ZXWMUS,"['a', 'free', 'trial', 'means', 'that', 'i', 'try', 'it', 'for', 'free', 'and', 'if', 'i', 'like', 'it', 'i', 'then', 'provide', 'my', 'credit', 'card']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1176,B005ZXWMUS,"['i', 'm', 'enjoying', 'all', 'the', 'excellent', 'series', 'that', 'netflix', 'has', 'and', 'the', 'time', 'saved', 'by', 'eliminating', 'commercials', 'or', 'browsing', 'thru', 'the', 'tv', 'schedule']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1177,B005ZXWMUS,"['i', 'only', 'wanted', 'this', 'app', 'on', 'my', 'phone', 'to', 'check', 'my', 'account', 'etc']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O']"
1178,B005ZXWMUS,"['i', 'did', 'not', 'want', 'a', 'free', 'trial', 'as', 'i', 'already', 'have', 'an', 'account', 'and', 'do', 'no', 'streaming', 'just', 'dvd', 's']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'O', 'O', 'O']"
1179,B005ZXWMUS,"['now', 'i', 'can', 't', 'get', 'a', 'response', 'from', 'netflix', 'and', 'will', 'probably', 'be', 'paying', 'double', 'for', 'something', 'i', 'don', 't', 'even', 'use']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1180,B005ZXWMUS,"['i', 'always', 'go', 'on', 'netflix', 'and', 'watch', 'tv', 'shows', 'and', 'movies', 'sometimes', 'it', 'buffers', 'but', 'i', 'still', 'love', 'it', 'so', 'much']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1181,B005ZXWMUS,"['works', 'as', 'it', 'should']","['O', 'O', 'O', 'O']"
1182,B005ZXWMUS,"['allows', 'to', 'add', 'and', 'delete', 'streaming', 'movies', 'and', 'shows', 'to', 'list']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'I']"
1183,B005ZXWMUS,"['no', 'complaints', 'as', 'of', 'yet']","['O', 'O', 'O', 'O', 'O']"
1184,B005ZXWMUS,"['works', 'great', 'if', 'you', 'have', 'a', 'netflix', 'account']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I']"
1185,B005ZXWMUS,"['quality', 'is', 'what', 'it', 'should', 'be', 'you', 'need', 'it', 'the', 'app', 'to', 'play', 'shows', 'from', 'netflix']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O']"
1186,B005ZXWMUS,"['works', 'on', 'android', 'with', 'out', 'issues']","['O', 'O', 'O', 'O', 'O', 'O']"
1187,B005ZXWMUS,"['the', 'app', 'is', 'trying', 'to', 'talk', 'with', 'my', 'smart', 'tv']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1188,B005ZXWMUS,"['if', 'i', 'did', 'not', 'have', 'it', 'on', 'the', 'tv', 'allready', 'i', 'would', 'have', 'tried', 'it', 'out']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1189,B005ZXWMUS,"['i', 'am', 'unfamiliar', 'with', 'how', 'to', 'use', 'this', 'app', 'and', 'what', 'it', 'offers', 'and', 'instructions', 'on', 'how', 'ti', 'activeate', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']"
1190,B005ZXWMUS,"['okay', 'so', 'i', 'was', 'wantin', 'to', 'get', 'netflix', 'on', 'my', 'kindle', 'fire', 'cause', 'i', 'have', 'it', 'on', 'my', 'desktop', 'laptop', 'wii', 'and', 'playstation', 'but', 'half', 'of', 'the', 'review', 'say', 'the', 'video', 'lags', 'and', 'sound', 'quilty', 'is', 'horrible', 'and', 'all', 'that', 'but', 'i', 'm', 'gonna', 'get', 'it', 'and', 'try', 'it', 'cause', 'ive', 'read', 'if', 'you', 'have', 'an', 'updated', 'kindle', 'fire', 'and', 'charter', 'internet', 'it', 'works', 'just', 'fine', 'which', 'i', 'have', 'both', 'so', 'i', 'will', 'give', 'this', 'another', 'review', 'after', 'having', 'it', 'a', 'while']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1191,B005ZXWMUS,"['very', 'convenient', 'can', 'use', 'it', 'on', 'my', 'kindleenjoy', 'the', 'tv', 'series', 'options']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I']"
1192,B005ZXWMUS,"['i', 'can', 'watch', 'what', 'i', 'want', 'to', 'while', 'others', 'are', 'watching', 'what', 'they', 'want']","['O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1193,B005ZXWMUS,"['particularly', 'for', 'the', 'hd', 'kindle', 'this', 'is', 'like', 'having', 'a', 'movie', 'theater', 'right', 'in', 'the', 'palm', 'of', 'your', 'hands']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1194,B005ZXWMUS,"['less', 'clunky', 'than', 'a', 'a', 'laptop', 'easy', 'convenient', 'and', 'looks', 'and', 'sounds', 'great']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1195,B005ZXWMUS,"['you', 'need', 'this', 'for', 'your', 'kindle']","['O', 'O', 'O', 'O', 'O', 'O']"
1196,B005ZXWMUS,"['every', 'once', 'in', 'a', 'while', 'i', 'have', 'issues', 'getting', 'this', 'to', 'load', 'on', 'my', 'kindle', 'shutting', 'it', 'down', 'and', 'restarting', 'does', 'not', 'fix', 'the', 'problem']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O']"
1197,B005ZXWMUS,"['frustrating', 'because', 'i', 'm', 'paying', 'for', 'the', 'subscription', 'to', 'netflix']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1198,B005ZXWMUS,"['i', 'love', 'netflix']","['O', 'O', 'O']"
1199,B005ZXWMUS,"['i', 'love', 'that', 'i', 'can', 'stream', 'movies', 'and', 'certain', 'tv', 'shows', 'when', 'i', 'feel', 'like', 'watching', 'them']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']"
1200,B005ZXWMUS,"['or', 'catching', 'up', 'on', 'tv', 'shows', 'that', 'i', 'haven', 't', 'been', 'able', 'to', 'watch']","['O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B']"
1201,B005ZXWMUS,"['the', 'netflix', 'app', 'is', 'fantastic', 'on', 'my', 'kindle', 'and', 'i', 'have', 'no', 'complaints', 'with', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1202,B005ZXWMUS,"['i', 'have', 'a', 'kindle', 'fire', 'hd', 'and', 'i', 'didn', 't', 'want', 'to', 'buy', 'or', 'rent', 'any', 'movies', 'from', 'prime', 'so', 'they', 'finally', 'have', 'it', 'for', 'kindle']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1203,B005ZXWMUS,"['sometimes', 'the', 'picture', 'it', 's', 'all', 'the', 'clear', 'but', 'i', 'really', 'like', 'netflix', 'app']","['O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1204,B005ZXWMUS,"['i', 'tryed', 'and', 'tryed', 'to', 'get', 'my', 'app', 'store', 'to', 'work', 'and', 'all', 'needed', 'to', 'do', 'is', 'put', 'the', 'right', 'password', 'for', 'my', 'amzon', 'account', 'and', 'presto', 'the', 'download', 'worked']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1205,B005ZXWMUS,"['when', 'i', 'first', 'bought', 'the', 'original', 'kindle', 'fire', 'this', 'app', 'wasn', 't', 'too', 'good']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1206,B005ZXWMUS,"['but', 'now', 'i', 'love', 'it']","['O', 'O', 'O', 'O', 'O']"
1207,B005ZXWMUS,"['anytime', 'i', 'want', 'to', 'catch', 'a', 'breather', 'from', 'my', 'work', 'on', 'campus', 'i', 'pull', 'out', 'my', 'kindle', 'and', 'watch', 'a', 'few', 'tv', 'shows', 'or', 'a', 'movie']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O']"
1208,B005ZXWMUS,"['i', 'think', 'this', 'app', 'is', 'cool', 'because', 'u', 'get', 'to', 'pick', 'a', 'favorote', 't', 'v', 'show']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
1209,B005ZXWMUS,"['and', 'watch', 'it']","['O', 'B', 'O']"
1210,B005ZXWMUS,"['ti', 's', 'is', 'so', 'cool', 'to', 'have', 'this', 'app']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1211,B005ZXWMUS,"['definitely', 'happy', 'i', 'm', 'able', 'to', 'watch', 'netflix', 'on', 'my', 'kindle', 'fire']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']"
1212,B005ZXWMUS,"['love', 'it', 'so', 'much', 'and', 'would', 'recommend', 'it', 'to', 'anyone']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1213,B005ZXWMUS,"['netflix', 'is', 'wat', 'i', 'recommend', 'to', 'all', 'the', 'movie', 'lovers', 'out', 'there', 'i', 'watch', 'movies', 'on', 'netflix', 'every', 'day', 'with', 'the', 'best', 'picture', 'quality', 'ever']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O']"
1214,B005ZXWMUS,"['handy', 'application', 'on', 'my', 'android']","['O', 'O', 'O', 'O', 'O']"
1215,B005ZXWMUS,"['i', 'can', 'choose', 'my', 'evening', 'movies', 'while', 'away', 'from', 'my', 'tv']","['O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O']"
1216,B005ZXWMUS,"['it', 'is', 'convient', 'and', 'pracitical']","['O', 'O', 'O', 'O', 'O']"
1217,B005ZXWMUS,"['if', 'you', 'have', 'a', 'netflix', 'account', 'you', 've', 'gotta', 'get', 'this', 'app', 'it', 'is', 'free', 'and', 'you', 'can', 'watch', 'whatever', 'netflix', 'offers', 'wherever', 'you', 'happen', 'to', 'be']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O']"
1218,B005ZXWMUS,"['netflix', 'just', 'updated', 'on', 'my', 'kindle', 'fire']","['O', 'O', 'B', 'O', 'O', 'O', 'O']"
1219,B005ZXWMUS,"['they', 'embedded', 'a', 'volume', 'bar', 'into', 'the', 'app', 'which', 'is', 'a', 'nice', 'upgrade']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B']"
1220,B005ZXWMUS,"['however', 'the', 'video', 'and', 'audio', 'are', 'still', 'choppy']","['O', 'O', 'B', 'O', 'B', 'O', 'O', 'O']"
1221,B005ZXWMUS,"['i', 'would', 'have', 'fixed', 'that', 'before', 'making', 'embedded', 'volume', 'a', 'priority']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O']"
1222,B005ZXWMUS,"['newer', 'releases', 'sooner', 'to', 'long', 'between', 'blu', 'ray', 'release', 'and', 'streaming']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B']"
1223,B005ZXWMUS,"['should', 'be', 'able', 'to', 'stream', 'and', 'not', 'wait', 'two', 'to', 'three', 'years']","['O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1224,B005ZXWMUS,"['i', 'spend', 'a', 'lot', 'of', 'time', 'watching', 'movies', 'or', 'old', 'tv', 'shows', 'so', 'any', 'type', 'of', 'movie', 'tv', 'app', 'rocks', 'for', 'me']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1225,B005ZXWMUS,"['netflix', 'has', 'been', 'the', 'old', 'standby', 'and', 'got', 'me', 'through', 'quite', 'awhile', 'of', 'basic', 'cable', 'and', 'spent', 'many', 'hours', 'of', 'watching', 'dr', 'who']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1226,B005ZXWMUS,"['the', 'price', 'of', 'netflix', 'is', 'still', 'quite', 'reasonable', 'and', 'i', 'can', 'use', 'the', 'netflix', 'app', 'on', 'my', 'kindle', 'fire', 'hd', 'my', 'laptop', 'not', 'so', 'good', 'with', 'crappy', 'speakers', 'but', 'will', 'work', 'in', 'pinch', 'my', 'husbands', 'computer', 'or', 'my', 'husband', 'one', 'a', 'new', 'dvd', 'player', 'with', 'surround', 'sound', 'that', 'came', 'with', 'netflix', 'installed', 'haven', 't', 'tried', 'that', 'yet', 'as', 'far', 'as', 'the', 'kindle', 'app', 'goes', 'it', 'works', 'great']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1227,B005ZXWMUS,"['excellent', 'very', 'easy', 'to', 'find', 'what', 'you', 'want', 'and', 'i', 'think', 'the', 'films', 'like', 'that', 'shows', 'movies', 'or', 'programmes', 'similar', 'to', 'the', 'ones', 'you', 've', 'watched', 'is', 'a', 'great', 'idea']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1228,B005ZXWMUS,"['i', 'am', 'not', 'a', 'tv', 'fan']","['O', 'O', 'O', 'O', 'O', 'O']"
1229,B005ZXWMUS,"['nor', 'do', 'i', 'own', 'a', 'boob', 'tube', 'tv']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1230,B005ZXWMUS,"['it', 's', 'a', 'time', 'waster']","['O', 'O', 'O', 'O', 'O']"
1231,B005ZXWMUS,"['netflix', 'is', 'the', 'best']","['O', 'O', 'O', 'O']"
1232,B005ZXWMUS,"['by', 'this', 'time', 'i', 'would', 'have', 'thought', 'netfix', 'would', 'have', 'created', 'a', 'more', 'robust', 'app', 'for', 'viewing', 'their', 'content']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I']"
1233,B005ZXWMUS,"['it', 's', 'look', 'and', 'feel', 'is', 'very', 'basic']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1234,B005ZXWMUS,"['what', 'i', 'dont', 'like', 'is', 'that', 'i', 'cant', 'update', 'my', 'dvd', 'queue', 'from', 'the', 'mobile', 'app']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O']"
1235,B005ZXWMUS,"['i', 'llike', 'the', 'new', 'profile', 'management', 'but', 'i', 'it', 'needs', 'to', 'be', 'expanded', 'to', 'provide', 'better', 'parental', 'controls']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I']"
1236,B005ZXWMUS,"['the', 'best', 'thing', 'about', 'this', 'is', 'that', 'it', 's', 'free']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1237,B005ZXWMUS,"['this', 'app', 'fulfills', 'every', 'promise', 'it', 'makes', 'and', 'has', 'a', 'convenient', 'user', 'interface', 'that', 'is', 'similar', 'to', 'the', 'actual', 'netflix', 'website']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1238,B005ZXWMUS,"['i', 'can', 'count', 'on', 'one', 'hand', 'how', 'many', 'times', 'it', 'has', 'had', 'to', 'buffer', 'even', 'though', 'many', 'other', 'apps', 'on', 'the', 'kindle', 'move', 'slowly']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1239,B005ZXWMUS,"['i', 'rated', 'netflix', 'with', 'stars']","['O', 'O', 'O', 'O', 'O']"
1240,B005ZXWMUS,"['they', 'do', 'not', 'put', 'enough', 'new', 'movies', 'as', 'often', 'as', 'i', 'would', 'like']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']"
1241,B005ZXWMUS,"['to', 'many', 'older', 'movies', 'all', 'the', 'time']","['O', 'O', 'B', 'I', 'O', 'O', 'O']"
1242,B005ZXWMUS,"['i', 'do', 'love', 'the', 'price', 'and', 'the', 'tv', 'show', 'selections']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I']"
1243,B005ZXWMUS,"['yeah', 'again', 'only', 'was', 'able', 'to', 'watch', 'on', 'computer', 'so', 'now', 'it', 'awesome', 'to', 'catch', 'my', 'shows', 'elsewhere', 'as', 'long', 'as', 'i', 'can', 'connect']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1244,B005ZXWMUS,"['works', 'well', 'no', 'glitches', 'so', 'far']","['O', 'O', 'O', 'O', 'O', 'O']"
1245,B005ZXWMUS,"['user', 'friendly', 'app', 'that', 'loads', 'quickly', 'and', 'well', 'and', 'is', 'easy', 'to', 'navigate', 'and', 'find', 'what', 'you', 'need']","['O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'I']"
1246,B005ZXWMUS,"['works', 'great', 'on', 'my', 'lg', 'esteem', 'phone']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1247,B005ZXWMUS,"['just', 'use', 'a', 'micro', 'hdmi', 'cable', 'to', 'connect', 'it', 'to', 'your', 'big', 'screen', 'tv', 'and', 'plug', 'your', 'phone', 'charger', 'in', 'and', 'enjoy']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1248,B005ZXWMUS,"['plus', 'with', 'metro', 'pcs', 'i', 'have', 'an', 'unlimited', 'g', 'data', 'plan', 'so', 'i', 'don', 't', 'have', 'to', 'worry', 'about', 'being', 'ripped', 'off', 'for', 'streaming']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B']"
1249,B005ZXWMUS,"['i', 'love', 'netflix']","['O', 'O', 'O']"
1250,B005ZXWMUS,"['using', 'the', 'app', 'on', 'kindle', 'fire', 'isnt', 'always', 'the', 'best']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1251,B005ZXWMUS,"['it', 'runs', 'ok', 'but', 'can', 'freeze', 'or', 'load', 'very', 'slow', 'at', 'times']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O']"
1252,B005ZXWMUS,"['netflix', 'on', 'my', 'kindle', 'fire', 'st', 'gen', 'works', 'well', 'and', 'is', 'a', 'great', 'looking', 'app']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1253,B005ZXWMUS,"['the', 'interface', 'is', 'intuitive', 'and', 'just', 'adds', 'another', 'mobile', 'device', 'to', 'continue', 'watching', 'my', 'favorite', 'shows']","['O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I']"
1254,B005ZXWMUS,"['i', 'was', 'slightly', 'unenthusiastic', 'at', 'first', 'reading', 'all', 'the', 'negative', 'reviews']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1255,B005ZXWMUS,"['however', 'i', 'have', 'to', 'admit', 'that', 'it', 'was', 'worth', 'the', 'effort']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1256,B005ZXWMUS,"['video', 'stream', 'was', 'very', 'good', 'and', 'at', 'my', 'home', 'dsl', 'wireless', 'as', 'good', 'as', 'a', 'dvd', 'player', 'the', 'bottom', 'tool', 'bar', 'get', 'minimized', 'and', 'it', 'is', 'not', 'annoying', 'at', 'all', 'overall', 'a', 'good', 'app', 'for', 'netflix', 'movies']","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I']"
1257,B005ZXWMUS,"['highly', 'recommend', 'it']","['O', 'O', 'O']"
1258,B005ZXWMUS,"['just', 'an', 'app', 'not', 'really', 'working', 'netflix']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1259,B005ZXWMUS,"['i', 'don', 't', 'have', 'free', 'internet', 'and', 'pay', 'by', 'the', 'kb', 'so', 'can', 't', 'use', 'netflix', 'but', 'thought', 'this', 'might', 'offer', 'an', 'alternative']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1260,B005ZXWMUS,"['good', 'way', 'to', 'watch', 'tv']","['O', 'O', 'O', 'B', 'I']"
